Examplar Code,Book Title,Author ID,Author Name,Stock,Borrowed,Available,Category,BookYear
1960,Apakah Manusia Itu? = What is Man?,767,Harriet Rogers,1,1,0,General Knowledge,2009
1963,Mechatronics: Electronic Control Systems in Mechanical and Electrical Engineering,768,Ingrid Evans,3,3,0,General Knowledge,1996
1965,Modern Control Engineering,769,Ella Ross,3,3,0,General Knowledge,1990
1966,"Electrical Engineering in Context: Smart Devices, Robots and Communications",770,Maeve Jenkins,1,1,0,General Knowledge,1990
1967,Mikrobiologi Pangan,771,Farah Gonzalez,3,3,0,General Knowledge,1983
1969,Menguak Tabir Kehidupan Mikro Organisme,772,Monica Walker,2,2,0,General Knowledge,1993
1970,Ilmu Logam,773,Anya Ward,1,1,0,General Knowledge,2010
1971,Fisiologi Adaptasi Tanaman: Terhadap Cekaman Abiotik pada Agroekosistem Tropika,774,Yusuf Butler,1,1,0,General Knowledge,2016
1973,Sosiologi Kesehatan: Suatu Telaah Teori dan Empirik,775,Xavier Walker,1,1,0,General Knowledge,1995
1974,Gulma dan Rempah Berkhasiat Obat,776,Sophia Price,1,1,0,General Knowledge,1999
1975,Pengantar Teori Peluang,777,Landon Ward,3,3,0,General Knowledge,1994
1978,Pengantar Statistika,778,Wendy Price,2,2,0,General Knowledge,1989
1988,Logika: Sebuah Pendekatan yang Berpusat pada Allah Menuju Fondasi Pemikiran Barat,779,Monica Brooks,23,23,0,General Knowledge,2022
2007,Biochemistry and Molecular Biology,780,Francisca Flores,2,2,0,General Knowledge,1980
2011,Microbiology with Diseases by Body System,781,Walter Cooper,2,2,0,General Knowledge,1996
2012,Elements of Ecology,782,Felix Powell,7,7,0,General Knowledge,1989
2015,"Oxford Handbook of Interdisciplinarity, The",783,Tania Jenkins,1,1,0,General Knowledge,2015
2017,"Precedents in Architecture: Analytic Diagrams, Formative Ideas, and Partis",784,Felix Phillips,8,8,0,Architecture,1982
2035,Stem Cells: Promise and Reality,785,Jacob Cook,1,1,0,General Knowledge,2018
2036,Human Nutrition,786,Violet Cooper,7,7,0,Health,2012
2038,Space and the Architect: Lessons in Architecture 2,787,Omar Bailey,1,1,0,Architecture,2002
2041,Human Physiology,788,Violet Lewis,3,2,1,Health,1985
2051,"Ancaman Bawah Permukaan Jakarta: Tak Terlihat, Tak Terpikirkan, dan Tak Terduga",789,Anya Bennett,1,1,0,General Knowledge,2010
2053,Seismotektonik Busur Sunda,790,Felix Long,1,1,0,General Knowledge,2006
2057,Manajemen Penerbitan Jurnal Elektronik,791,Zara White,1,1,0,General Knowledge,2022
2067,Flora Anemokori Hijaukan Bumi,792,Violet Clark,1,1,0,General Knowledge,2013
2077,Finite Element Programming,793,Kara Butler,1,1,0,General Knowledge,2002
2078,"Finite Element Method for Solid & Structural Mechanics, The",794,Alice Lewis,1,1,0,General Knowledge,2011
2079,Manual of Engineering Drawing,795,Ivy White,3,3,0,General Knowledge,2003
2080,"Building Automation: Communication Systems with EIB/KNX, LON and BACnet",796,Wendy Simmons,1,1,0,General Knowledge,1995
2081,Technical Drawing with Engineering Graphics,797,Claire Harris,4,4,0,General Knowledge,1985
2084,Drawing and Detaling with Solidworks 2014: Referencing the ASME Y14 Engineering Drawing and Related Documentation Practices,798,Tobias Crawford,6,6,0,General Knowledge,2004
2085,Concrete Mathematics: A Foundation for Computer Science,799,Yasmin Torres,3,3,0,General Knowledge,1986
2086,Introduction to Algorithms,800,Samir Harris,2,2,0,General Knowledge,2021
2087,Technical Graphics Communication,801,Pauline Romanov,2,2,0,General Knowledge,2019
2089,Advanced Engineering Mathematics,802,Gregory Nakashima,1,1,0,General Knowledge,1987
2090,Algorithmic Puzzles,803,Landon Young,1,1,0,General Knowledge,2012
2091,Science Research Writing: For Non-Native Speakers of English,804,Aaliyah Agyeman,1,1,0,General Knowledge,1983
2093,Stern's Introductory Plant Biology,805,Diego Turner,4,4,0,General Knowledge,2015
2094,"Art of Computer Programming, the, Volume 1: Fundamental Algorithms",806,Eliana Lane,1,1,0,General Knowledge,1987
2096,"Art of Computer Programming, the, Volume 3: Sorting and Searching",807,Farah Carter,1,1,0,General Knowledge,2006
2097,"Art of Computer Programming, the, Volume 4A: Combinatorial Algorithms",808,Xavier Flores,1,1,0,General Knowledge,1984
2098,"Environmental Engineering: Fundamentals, Sustainability, Design",809,Pauline Jenkins,4,4,0,Sustainability,1985
2099,Computational Methods for Plasticity: Theory and Applications,810,Priya Hayes,1,1,0,General Knowledge,1999
2100,Toksikologi Lingkungan,811,Violet Brooks,3,3,0,General Knowledge,1986
2101,Metode Pendugaan Pencemaran Perairan dengan Indikator Biologis,812,Uma Reed,1,1,0,Technology,1987
2102,Lingkungan Hidup dan Pencemaran: Hubungannya dengan Toksikologi Senyawa Logam,813,Yana Perez,2,2,0,General Knowledge,1980
2109,Teknologi Pengolahan Air Kotor dan Payau Menjadi Air Bersih dan Layak Minum,814,Monica Jenkins,1,1,0,Technology,1982
2114,Koleksi Tumbuhan Buah Kebun Raya Katingan,815,Carmen Mitchell,1,1,0,General Knowledge,1990
2120,Hazard and Risk Analysis in Food Processing,816,Willow Morgan,1,1,0,General Knowledge,2022
2122,Rethinking the Meaning of Place: Conceiving in Architecture-Urbanism,817,Zane Torres,2,2,0,Architecture,1991
2124,Pengantar Perhitungan Teknik Kimia: Aplikasi Bidang Teknik Kimia-Pangan-Lingkungan,818,Aaliyah McCarthy,8,8,0,General Knowledge,2021
2129,Kimia Analitik Dasar dengan Strategi Problem Solving dan Open-ended Experiment,819,Bryce Reilly,11,11,0,General Knowledge,2002
2131,Kimia Analitik Instrumentasi: Sebuah Pengantar dengan Aplikasinya dalam Analisis Pigmen Alami,820,Ximena James,1,1,0,General Knowledge,2017
2133,Matematika Diskrit,821,Tobias Mitchell,13,11,2,General Knowledge,2017
2134,Discrete Mathematics and Its Applications,822,Xander Edwards,9,9,0,General Knowledge,1988
2136,Complex Variables and Applications,823,Aaliyah Ruiz,1,1,0,General Knowledge,1996
2138,Pengantar Operasi Stage Seimbang,824,Anya Rogers,1,1,0,General Knowledge,2016
2143,Introduction to Real Analysis,825,Quentin Martin,2,2,0,General Knowledge,1986
2145,Morfologi Tumbuhan,826,Julia Harris,16,16,0,General Knowledge,2017
2149,Love Does: Discover a Secretly Incredible Life In an Ordinary World,827,George Zhang,7,7,0,General Knowledge,1991
2150,For the Beauty of the Earth,828,Violet White,1,1,0,General Knowledge,2023
2151,Probability and Random Processes,829,Hector Reed,2,1,1,General Knowledge,2008
2152,Discrete Mathematics,830,Uma Lane,4,4,0,General Knowledge,2005
2154,Fundamentals of  Plant Physiology,831,Harriet Cooper,2,2,0,General Knowledge,2023
2165,Biochemistry for  Medical Professionals,832,Anya Williams,1,1,0,General Knowledge,2003
2166,Ilmu Pangan,833,Evan Cruz,3,3,0,General Knowledge,2010
2169,Panduan Geowisata: Menelusuri Jejak Dinamika Bumi pada Rangkaian Pegunungan Serayu dan Pantai Selatan Jawa,834,Eliana Lin,2,2,0,Technology,2005
2170,"Minyak Atsiri, Jilid I",835,Nadia Zhang,1,1,0,General Knowledge,1992
2171,Pengembangan Industri  Energi Alternatif: Studi Kasus Energi Panas Bumi  di Indonesia,836,Helena Howard,1,1,0,General Knowledge,2019
2172,"Termodinamika Terpakai, Teknik Uap dan Panas",837,Wendy Hill,1,1,0,Technology,2021
2174,Friedrich Silaban,838,Evan White,1,1,0,General Knowledge,2014
2181,101 Things I Learned in  Architecture School,839,Uma Sanders,1,1,0,Architecture,2013
2182,"Little Prince, The",840,Nadia Jordan,10,10,0,General Knowledge,2003
2183,Detail In Contemporary Timber Architecture,841,Evan Wright,3,3,0,Architecture,1999
2191,Classic Starts: Pinocchio,842,Helena Gibson,3,3,0,General Knowledge,1989
2192,Classic Starts: Animal Stories,843,Yana McCarthy,3,3,0,General Knowledge,2023
2193,Classic Starts: Great Expectations,844,Zara Walker,8,8,0,General Knowledge,1997
2194,Classic Starts: The Swiss Family Robinson,845,Blake Butler,2,2,0,General Knowledge,1990
2195,Classic Starts: Arabian Nights,846,Uma Hayes,5,5,0,General Knowledge,2020
2196,Classic Starts: Moby Dick,847,Lamar Powell,3,3,0,General Knowledge,1986
2197,Classic Starts: Peter Pan,848,Jamal Edwards,6,6,0,General Knowledge,1980
2198,Classic Starts: The Odyssey,849,Ulysses Fisher,5,5,0,General Knowledge,2016
2199,Classic Starts: Journey To The Center of Earth,850,Wendy Morgan,7,7,0,General Knowledge,2022
2200,Classic Starts: The Iliad,851,Xander Hayes,4,4,0,General Knowledge,2002
2201,Cermat Berbahasa Indonesia: Untuk Perguruan Tinggi,852,Zane Lin,4,4,0,General Knowledge,2016
2204,Gender dan Keluarga: Konsep dan Realita di Indonesia,853,Walter Rogers,1,1,0,General Knowledge,1983
2206,Metabolisme Karbohidrat: Tinajauan Biokimia dan Patologis,854,Omar Hayes,1,1,0,General Knowledge,1993
2208,Elektromagnetika: Analisis Vektor dan Elektrostatistika,855,Yusuf Watson,1,1,0,General Knowledge,1991
2209,Prinsip-Prinsip Dasar Bioinformatika,856,Anya Coleman,1,1,0,General Knowledge,2014
2210,Learning React: Functional Web Development With React and Redux,857,Raya Shah,3,3,0,General Knowledge,2003
2236,Everyday Calculus: Discovering the Hidden Math All Around Us,858,Blake Gonzalez,3,3,0,General Knowledge,2020
2302,Metodologi Penelitian Kefarmasian dan Kesehatan,859,Ximena Crawford,1,1,0,General Knowledge,2000
2305,Pengelolaan Sampah Terpadu,860,Ralph Bailey,2,2,0,General Knowledge,2019
2314,Pengantar Ilmu Teknik Lingkungan Seri: Pengelolaan Sampah Perkotaan,861,Pauline Flores,1,1,0,General Knowledge,2019
2317,"Meaning of The City, The",862,Tobias Bailey,2,2,0,General Knowledge,1981
2318,Sidewalks In The Kingdom: New Urbanism anf The Christian Faith,863,Pauline Rossetti,1,1,0,Technology,1984
2320,"Temple and the Church's Mission, The",864,Yusuf Jenkins,2,2,0,General Knowledge,2001
2336,Struktur Baja Lanjut (SI 4112),865,Yana Taylor,1,1,0,General Knowledge,2021
2344,Natabata: Kecerdikan tukang dan kecerdasan nusantara,866,Diego Ward,2,2,0,General Knowledge,2020
2345,Tectogram: Tectonics Grammar,867,Samir Williams,3,3,0,General Knowledge,2001
2347,Methodgram (Methodology Grammar),868,Monica Romanov,2,2,0,General Knowledge,1984
2376,"Ventilator-Induced Lung Injury, Volume 215",869,Piper Reed,1,1,0,General Knowledge,2005
2408,Knowledge Mangement (TI 7242),870,Monica Foster,1,1,0,General Knowledge,2016
2439,"Urban Ministry:  The Kingdom, The City and The People of God",871,Gregory Lane,2,2,0,General Knowledge,2003
2440,"Space Between, The: A Christian Engagement with the build Environtment",872,Zara Morgan,4,4,0,General Knowledge,1985
2442,Making Peace With The Land: God's Call to Reconcile With Creation,873,Wendy Owens,2,2,0,General Knowledge,1997
2443,From Nature to Creation: A Christian Vision for Understanding and Loving Our Lord,874,Zara Taylor,1,1,0,General Knowledge,2001
2444,"Spiritual City, The: Theology, Spirituality, and the Urban",875,Zara Carter,1,1,0,General Knowledge,2017
2445,"Diagrams of Architecture, The",876,Lamar Butler,4,4,0,Architecture,1992
2447,Probability & Statistics for Engineers and Scientist,877,Nia Simmons,5,5,0,General Knowledge,2014
2448,Introduction to Probability,878,Farah Hughes,1,1,0,General Knowledge,1998
2451,Racun Dalam Makanan,879,Ivy Foster,2,2,0,General Knowledge,2000
2453,Selected Topics on Biotechnology as Indonesian Country Reports 1998-2000,880,Cynthia Murphy,1,1,0,General Knowledge,1989
2461,Penyakit Jantung Katup,881,Wendy Turner,1,1,0,General Knowledge,1980
2462,Chemistry: The Study of Matter From a Christian Worldview,882,Victor Adams,3,3,0,General Knowledge,1981
2467,Dasar-Dasar Pengelolaan Air Limbah,883,Violet Rossetti,2,2,0,Technology,2021
2472,Panduan Teknis Penyusunan Skripsi Sarjana Sains,884,Oscar Phillips,2,2,0,Technology,1997
2475,"Dasar-Dasar Mikrobiologi, Jilid 1",885,Xander Flores,4,4,0,General Knowledge,1982
2476,"Dasar-Dasar Mikrobiologi, Jilid 2",886,Monica Newton,3,3,0,General Knowledge,1989
2478,Kajian Bioetik 2005,887,Raj Patel,1,1,0,General Knowledge,2023
2480,"Pangan, Gizi dan Pertanian",888,Maeve Bailey,1,1,0,General Knowledge,1994
2482,Penulisan Karya Ilmiah: Untuk Jurnal Internasional Bereputasi,889,Benjamin Hill,2,2,0,General Knowledge,1982
2484,Metode Numerik Dalam Ilmu Rekayasa Sipil,890,Kara Ross,1,1,0,General Knowledge,1998
2485,"Pengendalian Mutu Beton Sesuai SNI, ACI, dan ASTM",891,Farah Ross,1,1,0,Technology,2006
2487,Perencanaan & Pemodelan Transportasi: Contoh Soal dan Aplikasi,892,Anya Rossetti,1,1,0,General Knowledge,2017
2490,Elementary Principles of Chemical Processes,893,Hector Zhang,1,1,0,General Knowledge,2015
2493,Basic Fundamentalas of Presentation Technical Drawing,894,Derek McCarthy,2,2,0,General Knowledge,1992
2495,Fundamentals of Ground Engineering,895,Anya Powell,3,3,0,General Knowledge,1986
2499,Foundations of Engineering Geology,896,Farah Zhang,13,13,0,General Knowledge,1988
2500,Basic Structural Analysis,897,Xavier Romanov,4,4,0,General Knowledge,2015
2501,Living With Wood,898,Zane Jenkins,7,7,0,General Knowledge,2015
2502,202 Outstanding City House Ideas,899,Zachary Yang,6,6,0,General Knowledge,2019
2503,"Practical Engineering Geology,Vol.4",900,Quentin Edwards,3,3,0,General Knowledge,2003
2504,"Practical Engineering Geology, Vol.4",901,Nia Torres,2,2,0,General Knowledge,2013
2507,Mini Spaces for Living:  247 to 602 sq / 23 a 56 m2,902,Xander Taylor,2,2,0,General Knowledge,1997
2509,Metode Imunologi,903,Priya Simmons,1,1,0,General Knowledge,2014
2510,Toll-Like Receptor,904,Willow Lewis,1,1,0,General Knowledge,2019
2511,Finite Element Modeling and Simulation with ANSYS Workbench,905,Uma McCarthy,1,1,0,General Knowledge,2007
2514,"Pedoman Teknik Operasi ""OPTEK""",906,Zachary Edwards,1,1,0,General Knowledge,2015
2520,Islam dan Radikalisme di Indonesia,907,Xavier Butler,1,1,0,General Knowledge,1989
2524,Structural Analysis: A Unified Classical and Matrix Approach,908,Pauline Jordan,4,4,0,General Knowledge,1997
2528,Statics and Mechanics of Materials,909,Ximena James,6,6,0,General Knowledge,1986
2531,A Geology For Engineers,910,Ximena Rivera,2,2,0,General Knowledge,2008
2533,Structural Geology,911,Anya Rivera,3,3,0,General Knowledge,2009
2537,Meningkatkan Ketahanan Pangan Melalui Pembangunan Agropolitan: Telaah Dalam Perspektif Kebijakan Fiskal,912,Uma Ruiz,1,1,0,General Knowledge,1980
2539,Keanekaragaman Hayati Pertanian Menjamin Kedaulatan Pangan,913,Ingrid King,1,1,0,General Knowledge,2009
2540,Metode Numerik Untuk Teknik: Dengan Penerapan pada Komputer Pribadi,914,Harriet Lopez,2,2,0,General Knowledge,2011
2545,Teknik Dasar Kultur Sel,915,Piper Thompson,1,1,0,General Knowledge,1985
2547,Dasar-Dasar Biokimia,916,Sara King,4,4,0,General Knowledge,2021
2549,Metode Konstruksi Proyek Jalan,917,Sara Patel,1,1,0,General Knowledge,2012
2550,Onkologi Klinik,918,Blake Zhang,1,1,0,General Knowledge,2002
2575,Mencari Indonesia 2: Batas-batas Rekayasa Sosial,919,Oliver Long,1,1,0,General Knowledge,1995
2576,Mikroorganisme Tanah dan Pertumbuhan Tanaman,920,Harriet Nakashima,1,1,0,General Knowledge,2010
2578,Pembangkit Listrik Tenaga Air,921,Derek Lin,1,1,0,Technology,2016
2579,Kimia dan Ekotoksikologi Pencemaran,922,Evan Patterson,1,1,0,General Knowledge,2005
2584,Prinsip-Prinsip Rancangan Obat,923,Lamar Nakashima,1,1,0,General Knowledge,2005
2588,"Stem Cell: Mesenchymal, Hematopoetik, dan Model Applikasi",924,Yasmin Green,1,1,0,General Knowledge,2021
2595,"Moths of Gunung Halimun-Salak: National Park Part 2, Drepanoidea and Geometroidea",925,Zane Hughes,1,1,0,General Knowledge,2012
2596,Tahun Penuh Tantangan: Sodjeono Djoened Poesponegoro  Menteri Riset Pertama di Indonesia,926,Walter Thomas,1,1,0,General Knowledge,1989
2598,Perancangan Percobaan,927,Oliver Reilly,1,1,0,General Knowledge,1996
2599,LEED Materials  A Resources Guide to Green Building,928,Omar Reed,3,3,0,General Knowledge,1996
2602,Craftgram: Craft + Grammatology,929,Priya Cook,1,1,0,General Knowledge,2001
2603,"Details, Technology, and Form",930,Lamar Perez,4,4,0,Technology,2022
2604,Perencanaan Struktur Baja dengan Metode LRFD Berdasarkan SNI 03-1729-2002,931,Kiera McCarthy,1,1,0,General Knowledge,2001
2605,Perencanaan Struktur Baja dengan Metode LRFD  berdasarkan SNI 03-1729-2002,932,Isaac Cooper,1,1,0,General Knowledge,2021
2608,Digital Fabrications: Architectural and Materials Techniques,933,Helena Patel,3,3,0,General Knowledge,2006
2609,Recreating Spaces Graft in Architecture,934,Xander Carter,1,1,0,Architecture,2023
2611,Ground Work: Between Landscape and Architecture,935,Lily Bennett,3,3,0,Architecture,1994
2614,Virologi,936,Landon Turner,2,2,0,General Knowledge,2017
2625,Pedoman Penulisan Skripsi  berdasarkan Penelitian Empiris di Lingkungan Perguruan Tinggi,937,Lily Powell,1,1,0,General Knowledge,1998
2627,Biologi Konservasi Rafflesia,938,Kara Zhang,1,1,0,General Knowledge,1980
2629,Formwork For Concrete,939,Uma Phillips,1,1,0,General Knowledge,2008
2636,Shigeru Ban Paper in Architecture,940,Ulysses Walker,2,2,0,Architecture,1999
2641,Genetika Molekuler,941,Zara Harris,4,4,0,General Knowledge,2007
2651,Ketahanan Sosial Masyarakat Pulau-Pulau Kecil Terluar: Studi kepualuan Marore dan Pulau Sebatik,942,Violet Martinez,1,1,0,General Knowledge,2002
2656,Dasar-Dasar Patobiologi Molekuler Apoptosis dan Ankogenesis,943,Maeve Ward,1,1,0,General Knowledge,1985
2660,Ilmu Penyakit Jantung,944,Harriet Bennett,2,2,0,General Knowledge,2003
2664,Metodologi Penelitian Bidang Ilmu Pengetahuan Sosial bagi Peneliti Pemula,945,Maeve Hill,1,1,0,General Knowledge,1992
2666,Teknik Pondasi pada Lapisan Batuan,946,Cynthia Kelly,2,1,1,General Knowledge,2004
2667,"Pemilihan Proporsi Campuran  Beton (Concrete Mix Design)  Sesuai ACI, SNI, ASTM",947,Marco Kelly,2,2,0,Technology,2004
2673,"Pengawasan DPR Era Reformasi: Realitas Penggunaan Hak Interpelasi, Angket, dan Menyatakan Pendapat",948,Ella Wood,1,1,0,General Knowledge,2011
2676,Nasionalisme dan Ketahanan Budaya Di Indonesia,949,Quentin Foster,1,1,0,General Knowledge,2013
2680,"Manajemen Mutu Pelayanan Kesehatan, Vol 2",950,George Lin,1,1,0,General Knowledge,2023
2685,Teknik Budi daya &Pengolahan Kayu Surian (Toona Sinensis Roem),951,Willow James,1,1,0,General Knowledge,2020
2686,Bahan Tambahan Pangan Pengawet,952,Pauline Carter,1,1,0,General Knowledge,1993
2688,Pengantar Teknologi Pangan,953,Lamar Williams,3,3,0,General Knowledge,1993
2690,Matematika Untuk Fisika,954,Anya Clark,2,2,0,General Knowledge,2020
2693,Gunawan Tjahjono: Arsitek Pendidik,955,Piper Harris,1,1,0,General Knowledge,2004
2694,Natabata: Kecerdikan Tukang dan Kecerdasan Nusantara,956,Alice Jenkins,1,1,0,General Knowledge,2002
2697,Urban Transformation: Transit Oriented Development and Sustainable City,957,Ivy Cooper,3,3,0,Sustainability,1996
2698,Urban Complex,958,Grace Cruz,4,4,0,General Knowledge,2008
2700,Keamanan Pangan Peduli Kita Bersama,959,Diego James,1,1,0,General Knowledge,2013
2704,Material Strategies Innovative Applications In Architecture,960,Willow Lin,1,1,0,Architecture,2007
2705,2 Titik Awal: Catatan Tugas Akhir 18 Arsitek Indonesia,961,Victor James,1,1,0,General Knowledge,1986
2706,Talk About Design,962,Lily Phillips,1,1,0,General Knowledge,1987
2707,Educating Architects: How Tomorrows's Practitioners wil learn today,963,Raya Bailey,1,1,0,General Knowledge,1994
2710,Green Walls Green Roofs: Designing Sustainable Architecture,964,Quentin Jenkins,7,7,0,Architecture,1988
2711,Closer to God: Religous Architecture and Sacred Spaces,965,Ximena Gonzalez,3,3,0,Architecture,2013
2712,Schools Educational Spaces,966,Sophia Taylor,5,5,0,General Knowledge,1982
2714,"Dasar Teknik Elektro: Elektronika, Jilid 2",967,Violet Nakashima,1,1,0,General Knowledge,1986
2735,"Mosaic of Indonesian Energy Policy, A",968,Landon Nakashima,1,1,0,Technology,1985
2740,Manajemen,969,Pauline Phillips,2,2,0,General Knowledge,2018
2742,Arsitek Muda Indonesia (AMI): Perjalanan 1999,970,Sara Bailey,1,1,0,General Knowledge,1980
2744,Writing in the Biological Sciences,971,Kofi Shah,1,1,0,General Knowledge,1987
2751,Plant Physiology and Development,972,Evan Jordan,3,3,0,General Knowledge,2019
2753,Cities For People,973,Claire Lane,2,2,0,Sustainability,1993
2754,"Eyes of the Skin, The: Architecture and the Senses",974,Kofi Lin,3,2,1,Architecture,1996
2755,Deep Learning with Python,975,Lamar Reed,5,5,0,General Knowledge,2021
2757,"New Transit Town, The",976,Wendy Morgan,1,1,0,General Knowledge,2016
2758,Power Electronics: A First Course,977,Bryce Martinez,1,1,0,General Knowledge,1992
2759,Eccentric Structures: In Architecture,978,Kiera Rivera,1,1,0,Architecture,2002
2760,Termodinamika Teknik: Teori dan Soal Jawab,979,Evan Wood,3,3,0,General Knowledge,2014
2766,Industri Kimia,980,Felix Howard,4,4,0,General Knowledge,2020
2774,10% Human: How Your Body's Microbes Hold the Key to Health and Happiness,981,Samir Fisher,3,3,0,Health,2006
2778,"Zoologi Umum, Jilid 1 = General Zoology",982,Pauline Crawford,5,5,0,General Knowledge,1992
2780,Fundamentals of Soil Behavior,983,Lily Price,1,1,0,General Knowledge,2011
2784,Geocap Handbook: Geocap contribution to the Geothermal Development in Indonesia,984,Cynthia Sanders,1,1,0,General Knowledge,2001
2787,Disciplines of a Godly Woman,985,Raj Hughes,7,7,0,General Knowledge,2020
2789,Disciplines of a Godly Man,986,Marco Bennett,3,3,0,General Knowledge,1980
2802,Soal-Soal Praktis dalam  Mekanika Tanah dan Teknik Pondasi,987,Noah Agyeman,1,1,0,General Knowledge,1985
2804,Manual Kestabilan Lereng dan Penangan Longsoran Berdasarkan SNI 8460: 2017,988,Diego Park,2,2,0,General Knowledge,2022
2806,500 Social Media: Marketing Tips,989,Yana Watson,2,2,0,General Knowledge,1980
2809,Essential Epidemiology: An Introduction for Students and Health Professionals,990,Valerie White,2,2,0,Health,2014
2810,Alvar Aalto: The Magic of Architect's Life,991,Pauline Thomas,2,2,0,General Knowledge,2012
2812,How to Read a Book: The Classic Guide to Intelligent Reading,992,Jamal Coleman,13,12,1,General Knowledge,1993
2814,How to Speak How to Listen: A Companion to the Classic Bestseller How to Read Book,993,Sara Morgan,6,6,0,General Knowledge,2019
2815,What Great Paintings Say: 100 Masterpieces in Detail,994,Yusuf Davidson,2,2,0,Technology,1993
2816,Worldviews in Conflict: Choosing Christianity in a World of Ideas,995,David Park,1,1,0,General Knowledge,1998
2817,"Best Things in Life, The: A Contemporary Scorates Looks At Power, Pleasure, Truth an the Good Life",996,Alice Murphy,4,4,0,General Knowledge,2003
2819,Lectures on Calvinism,997,Anya Reilly,1,1,0,General Knowledge,1997
2820,Thoughts for Young Men: Updated Edition with Study Guide,998,Harriet Lin,2,2,0,General Knowledge,1991
2823,Heretic: One Scientist's Journey From Darwin to Design,999,Nadia Jenkins,2,2,0,General Knowledge,2010
2825,"Defence of Socrates, Euthyphro, and Crito",1000,Wendy Gibson,1,1,0,General Knowledge,1998
2826,Confessions: A New Translation by Henry Chadwick,1001,Hector Jordan,2,2,0,General Knowledge,2015
2827,Groundwork for the Metaphysics of Morals,1002,Isaac Ward,2,2,0,General Knowledge,1996
2828,"First Philosophers, The: The Presocratics and the Sophists",1003,Eliana Rivera,1,1,0,General Knowledge,1993
2830,"Gallic War, The: Seven Commentaries on The Gallic War with an Eighth Commentary",1004,Yana King,2,2,0,General Knowledge,1984
2833,Notebooks,1005,Lamar Gibson,1,1,0,General Knowledge,2018
2839,Who was Adam?: A Creation Model Approach to the origin of Humanity,1006,Derek Lewis,5,5,0,Health,1996
2840,We Destroy Arguments: How Presuppositional Apologetics Empowers the Believer to Refute Unbelief,1007,Helena Cook,1,1,0,General Knowledge,1988
2842,"Drawing Geometry: A Primer of Basic Forms for Artists, Designers and Architects",1008,Grace White,1,1,0,General Knowledge,2019
2844,"Routledge Companion to Religion and Science, The",1009,Evan Shah,1,1,0,General Knowledge,2016
2850,"Unaborted Socrates, The: A Dramatic Debate on the Issues Surrounding Abortion",1010,Carmen Gray,2,2,0,General Knowledge,1997
2851,Socrates Meets Jesus: History's Great Questioner Confronts the Claims of Christ: With a New Introduction,1011,Nadia Flores,4,3,1,History,1991
2852,Early Greek Science: Thales to Aristotle,1012,Jacob Carter,2,2,0,General Knowledge,2016
2856,Critique of Judgement,1013,Zachary Wright,3,3,0,General Knowledge,2019
2857,Politics,1014,Nadia Reed,4,4,0,General Knowledge,2004
2858,Phaedo,1015,Violet Taylor,1,1,0,General Knowledge,1990
2859,Aesop's Fables,1016,Willow Walker,2,2,0,General Knowledge,1988
2865,"7 Ideas That Changed the World: Discover How the Bible Builds and Transforms Civilizations, Learn How Biblical Truths Shape the World You Live In",1017,Oscar Bennett,1,1,0,General Knowledge,2010
2866,Know Why You Believe,1018,Grace Cruz,3,2,1,General Knowledge,2014
2867,"Good God, The: Enjoying Father, Son, and Spirit",1019,David White,3,3,0,General Knowledge,2009
2868,"Wonderful Works of God, The",1020,Ivy Price,3,3,0,General Knowledge,2012
2870,"Biggest Story, The: How the Snake Crusher Brings Us Back to the Garden",1021,Hector Romanov,1,1,0,General Knowledge,1994
2888,Technology and Assessment Strategies for Improving Student Learning In Chemistry,1022,Jacob Owens,1,1,0,General Knowledge,1998
2889,"World From Dust, A: How the Periodic Table Shaped Life",1023,Grace Lin,1,1,0,General Knowledge,2013
2891,Seven Days That Divide The World = Tujuh Hari Penciptaan yang Memisahkan Dunia: Permulaan Dunia Menurut Kitab Kejadian dan Ilmu Pengetahuan,1024,Eliana Newton,4,4,0,General Knowledge,2011
2895,"Revealing Architectural Design Methods, Frameworks And Tools",1025,Uma Morgan,2,2,0,General Knowledge,1995
2896,Mechanical Ventilation: Physiology and Practice,1026,Felix Williams,1,1,0,General Knowledge,1999
2897,"Ventilator Book, The",1027,Pauline Jordan,1,1,0,General Knowledge,1983
2899,Christian Ethics: An Introduction to Biblical Moral Reasoning,1028,Walter Fisher,2,2,0,General Knowledge,2000
2901,101 Rules of Thumbs for Sustainable Buildings and Cities,1029,Jamal Jenkins,6,6,0,Sustainability,2008
2902,Chemical Process: Design and Integration,1030,Ximena Cooper,4,4,0,General Knowledge,1998
2903,How Designers Think: The Design Process Demystified,1031,Farah Gonzalez,2,2,0,General Knowledge,2006
2904,Responsive Environments: A Manual For Designers,1032,Priya Coleman,2,2,0,Sustainability,1999
2905,"Database Systems: A Practical Approach to Design, Implementation, and Management",1033,Francisca Thomas,2,2,0,General Knowledge,1995
2906,Constructing a New Agenda: Architectural Theory 1993-2009,1034,Xavier Powell,1,1,0,General Knowledge,1981
2907,Cryptography and Network Security: Principles and Practicem,1035,Jacob Shah,3,3,0,General Knowledge,2019
2908,Theology in Stone: Church Architecture from Byzantium to Berkeley,1036,Cynthia Price,3,3,0,Architecture,2000
2909,Works of Love,1037,Sara White,6,6,0,General Knowledge,1980
2911,"Seismic Design Handbook, The",1038,Francisca Hughes,2,2,0,General Knowledge,1991
