NIM,ExamplarCode,Rating
1550632135,1852,1
4319308516,3799,2
2394853752,502,3
8145425373,2314,4
2146973647,3860,1
6355475778,269,4
4606201574,374,4
1550632135,3866,3
4319308516,574,5
4292741687,386,5
4319308516,2134,3
2193149183,2751,4
7125679799,1415,3
9231616010,3252,4
1474705841,3373,4
8145425373,2080,3
2146973647,1002,5
4292741687,1077,5
5870922792,738,5
1474705841,3505,1
4319308516,807,4
2394853752,488,1
1550632135,352,1
7125679799,3071,4
2146973647,3456,3
4606201574,2951,1
9231616010,2698,2
4319308516,3168,5
7647334784,2133,1
4606201574,3414,2
2146973647,1040,1
4606201574,2194,1
1474705841,921,3
1550632135,2084,3
4292741687,2520,4
1474705841,1278,4
8931945288,1889,5
2193149183,3857,5
2394853752,1347,2
8931945288,1678,4
8931945288,602,5
7125679799,1213,4
8145425373,2676,1
4292741687,1173,3
8145425373,465,3
5870922792,3067,4
1474705841,1259,1
7125679799,1826,1
6355475778,3491,3
2146973647,1963,1
4606201574,891,1
1474705841,2078,3
9231616010,3095,3
6355475778,2705,5
6355475778,3046,1
5870922792,3882,4
2146973647,2170,4
7647334784,3525,3
1474705841,3066,2
6355475778,14,3
1550632135,1703,3
4319308516,2806,5
4292741687,255,3
1474705841,1148,2
4292741687,2830,5
2394853752,1460,1
4292741687,2444,3
4292741687,2950,2
1474705841,3735,2
2146973647,3268,3
4606201574,3877,2
9231616010,2707,5
4319308516,3289,4
8145425373,735,1
4606201574,3067,1
5870922792,3823,1
8931945288,296,1
9231616010,1854,4
4606201574,3021,1
8145425373,3604,5
2394853752,2944,4
8145425373,2493,5
8145425373,139,5
4319308516,1653,3
7647334784,1519,1
2146973647,1552,4
5870922792,1736,5
2193149183,3022,3
8931945288,2318,4
2394853752,3455,1
9231616010,2154,5
8931945288,3017,4
8145425373,1719,5
2146973647,2318,5
4319308516,2866,4
7647334784,42,3
2146973647,2174,2
1550632135,3110,2
1474705841,3210,5
9231616010,3763,2
8931945288,699,3
7125679799,3124,4
1474705841,3522,3
4606201574,574,3
8145425373,2969,1
7647334784,944,2
8145425373,1544,4
2193149183,1588,3
2146973647,1558,4
1474705841,3659,2
8931945288,2927,3
4319308516,3150,1
2193149183,1811,3
1474705841,3894,2
2394853752,1461,1
5870922792,1084,5
7647334784,1671,1
5870922792,2676,3
9231616010,1061,2
2394853752,2707,3
1550632135,3825,3
7125679799,582,3
5870922792,794,3
2394853752,3740,4
1550632135,478,3
7125679799,148,5
1550632135,3012,1
2193149183,3391,5
1474705841,1504,1
2146973647,3537,5
4292741687,699,4
5870922792,1102,2
4319308516,1308,5
2146973647,2706,4
7647334784,931,1
2193149183,2804,3
2146973647,3510,2
2193149183,3458,3
4319308516,3753,1
9231616010,3260,1
2193149183,2844,1
4606201574,1227,1
6355475778,606,4
1474705841,3833,4
2193149183,2151,4
1550632135,545,1
1474705841,364,4
2146973647,3719,4
4606201574,3012,5
1474705841,2520,5
2394853752,1540,3
2193149183,3604,3
4319308516,423,3
1474705841,311,5
4319308516,1946,1
5870922792,199,5
9231616010,116,4
2193149183,2828,5
2193149183,3038,5
8931945288,3030,4
4606201574,1844,1
6355475778,3596,1
4292741687,548,4
1550632135,2949,4
7125679799,199,2
7125679799,1773,2
1474705841,3501,2
6355475778,3588,2
1550632135,2946,3
2193149183,3901,2
4292741687,2698,2
7125679799,550,4
8145425373,3246,3
2394853752,3506,3
9231616010,3469,3
8145425373,1817,5
4319308516,1775,5
4319308516,3011,1
8145425373,1175,1
4319308516,3508,2
2146973647,993,4
2193149183,1241,5
1474705841,312,4
4606201574,1106,3
8931945288,3595,5
4319308516,296,3
4606201574,1074,2
5870922792,851,4
6355475778,3013,2
5870922792,200,2
8931945288,1259,2
1550632135,2759,5
4292741687,3879,4
4319308516,3003,2
7647334784,1558,2
1550632135,1123,5
8145425373,778,5
6355475778,327,4
7647334784,2784,5
2193149183,3422,1
4292741687,3416,3
4292741687,1347,3
1474705841,1637,4
2193149183,2932,5
2193149183,976,2
8931945288,703,4
2146973647,3761,2
1550632135,1012,2
5870922792,3769,3
7125679799,2087,4
7125679799,755,4
8931945288,1349,3
2146973647,1519,2
8145425373,1933,3
5870922792,2963,3
1474705841,1307,4
8145425373,300,3
5870922792,3891,2
5870922792,3253,5
5870922792,1007,2
5870922792,1668,1
8931945288,3220,2
8145425373,3738,4
2146973647,2827,2
9231616010,3495,3
9231616010,711,4
8931945288,3670,1
7125679799,2932,2
9231616010,2759,1
4319308516,2510,1
5870922792,2120,4
9231616010,3479,4
7125679799,3508,5
9231616010,1634,2
8931945288,867,5
2394853752,3386,1
5870922792,1791,1
2146973647,3247,1
7647334784,443,1
8931945288,3149,3
4319308516,1604,5
2146973647,531,3
5870922792,63,3
7125679799,1316,4
4606201574,3612,2
4606201574,48,2
7647334784,1288,2
2146973647,3007,4
7647334784,3670,5
7647334784,1185,3
2193149183,3494,2
6355475778,1514,1
6355475778,3181,4
4319308516,3418,5
1474705841,1175,4
2146973647,3579,1
6355475778,3156,4
8145425373,910,3
6355475778,3599,1
5870922792,474,2
7647334784,1097,5
7125679799,227,3
4292741687,952,4
9231616010,3251,3
5870922792,1818,2
1550632135,2442,5
4606201574,2915,5
7125679799,1051,4
2193149183,1713,4
4606201574,2914,4
2193149183,1344,4
2193149183,3136,4
5870922792,3198,1
6355475778,230,4
8145425373,1061,2
2193149183,2376,5
8145425373,125,2
6355475778,3818,3
5870922792,1690,5
1550632135,3124,5
7647334784,415,1
9231616010,1988,1
7125679799,2697,3
8145425373,574,1
6355475778,684,5
9231616010,1844,5
2394853752,1918,1
8145425373,472,2
4319308516,3080,3
4606201574,1068,4
7647334784,48,4
8145425373,773,4
8145425373,2084,3
7647334784,3374,4
1550632135,1592,3
2146973647,3815,4
2146973647,3289,1
4319308516,3596,5
4606201574,2509,1
8145425373,2774,4
1474705841,3681,2
6355475778,1370,1
1474705841,250,4
4319308516,534,5
1550632135,3451,1
2394853752,3093,2
1474705841,1182,5
8931945288,3866,2
7125679799,1822,5
1550632135,1561,3
4292741687,3775,4
4606201574,1917,2
7125679799,159,3
9231616010,48,2
2394853752,1946,3
7125679799,702,1
2193149183,122,4
2394853752,3106,5
7647334784,3013,4
5870922792,2482,3
1474705841,1673,2
7647334784,3286,4
8931945288,1769,3
8931945288,2833,4
8145425373,3058,5
9231616010,3556,4
4319308516,2611,1
1474705841,2710,2
5870922792,3266,5
7125679799,2520,4
7647334784,2614,1
8145425373,3539,3
4319308516,2067,4
2394853752,2760,5
4606201574,3598,4
4606201574,3652,5
7125679799,2057,5
1474705841,1818,1
8931945288,851,4
4319308516,421,4
7125679799,2825,3
7647334784,3100,5
7647334784,3857,2
8145425373,1604,1
1550632135,546,3
1550632135,3622,4
2193149183,1145,2
9231616010,1213,3
2146973647,2840,2
7647334784,2172,3
2146973647,1607,3
2193149183,193,4
7125679799,1574,4
2394853752,3861,4
2394853752,3526,5
2193149183,3890,3
6355475778,1322,4
2146973647,3039,3
2146973647,3494,2
7125679799,2802,1
5870922792,317,4
1474705841,946,2
2146973647,617,1
2193149183,3865,5
1474705841,3771,2
1474705841,132,1
5870922792,1412,5
4319308516,304,3
6355475778,1236,4
2146973647,2336,2
7125679799,2857,2
4319308516,3005,1
8931945288,2947,4
7647334784,2102,5
9231616010,2476,2
7125679799,1230,3
7125679799,681,4
9231616010,244,1
6355475778,2490,5
4606201574,3091,1
2193149183,1084,1
7647334784,1631,4
4319308516,2035,4
2146973647,312,3
2146973647,990,2
1550632135,3196,4
2146973647,3774,1
9231616010,819,4
9231616010,1641,2
7647334784,1191,4
5870922792,1945,4
4292741687,691,2
7647334784,1592,5
8145425373,3205,2
6355475778,1011,1
2146973647,3852,5
7125679799,403,1
1474705841,675,4
1550632135,2810,3
8145425373,1099,5
9231616010,760,1
8145425373,2972,1
2394853752,4,5
4292741687,279,3
6355475778,3163,3
1474705841,960,5
4292741687,3095,2
1550632135,241,1
2146973647,847,3
2394853752,2754,3
4292741687,2996,1
4292741687,2673,2
5870922792,606,2
1474705841,325,5
8145425373,3391,2
1474705841,609,4
8145425373,3010,5
1474705841,3451,2
1550632135,617,2
4319308516,2493,4
4319308516,1110,3
7125679799,3506,1
2193149183,1668,5
6355475778,3540,4
4319308516,3404,1
4292741687,3091,1
9231616010,3000,5
1474705841,644,1
5870922792,198,3
2146973647,3540,5
2146973647,1279,1
8145425373,814,1
2146973647,3205,2
6355475778,3727,5
1550632135,3856,4
2193149183,3622,3
7125679799,641,3
5870922792,2925,2
2193149183,1395,4
7125679799,2170,4
6355475778,279,1
6355475778,1646,1
9231616010,1814,4
1474705841,3198,5
8931945288,488,4
2193149183,1123,1
6355475778,1825,2
8145425373,1249,2
8145425373,1931,3
2146973647,401,4
8145425373,2704,3
4319308516,3494,4
8145425373,3300,4
2193149183,1721,2
7125679799,3195,4
6355475778,1711,3
6355475778,3193,1
2394853752,3322,4
4292741687,3233,4
7125679799,756,4
8145425373,3723,2
4319308516,1641,5
1474705841,2686,2
8145425373,3699,5
9231616010,1719,2
6355475778,392,1
8145425373,3863,3
9231616010,2133,4
4319308516,3882,5
2193149183,647,2
4606201574,1887,5
6355475778,1259,2
9231616010,3051,3
4319308516,3405,5
7647334784,2057,1
7125679799,2598,3
8931945288,2134,3
6355475778,1424,4
6355475778,3591,1
6355475778,946,2
5870922792,2084,3
7647334784,3715,4
8931945288,1703,2
4292741687,647,2
2394853752,1929,4
4292741687,3776,2
1550632135,1646,3
9231616010,1820,5
2146973647,758,3
4319308516,3501,3
4606201574,2902,2
7125679799,147,4
6355475778,956,5
6355475778,2443,1
1474705841,2208,2
7125679799,466,2
7125679799,1863,4
1550632135,2996,4
6355475778,1581,3
5870922792,378,2
1474705841,3481,4
6355475778,3535,3
8931945288,416,3
2146973647,2901,3
7647334784,2913,2
4606201574,3611,1
4606201574,3199,4
8931945288,2487,1
5870922792,1749,5
2193149183,2165,1
2394853752,1971,5
1550632135,2828,3
5870922792,1646,5
9231616010,1507,2
1474705841,440,1
8145425373,1447,1
1550632135,1411,4
1550632135,1757,2
4319308516,3065,1
2146973647,2134,4
9231616010,1409,5
2394853752,530,5
2146973647,345,2
7125679799,2865,2
4319308516,1322,5
8931945288,690,5
8145425373,2079,1
9231616010,1086,2
4292741687,3940,1
9231616010,312,3
2394853752,756,2
5870922792,21,1
4319308516,666,5
1550632135,3735,4
8931945288,170,5
2394853752,1733,1
9231616010,3048,1
4319308516,3513,5
7125679799,3293,1
2394853752,906,4
8931945288,1563,4
6355475778,1519,4
8145425373,3128,2
6355475778,3126,4
8145425373,14,5
6355475778,1074,4
4319308516,2857,4
8931945288,1165,5
7647334784,3132,5
8931945288,3596,2
4319308516,3779,3
4319308516,3158,3
1474705841,3680,5
1474705841,760,1
2394853752,1974,1
7647334784,2629,1
5870922792,3091,3
4606201574,3274,3
6355475778,1426,5
2394853752,697,3
6355475778,3495,1
7125679799,279,5
8145425373,1540,1
6355475778,3189,4
4606201574,3251,3
1474705841,993,1
4292741687,1335,3
7125679799,3659,1
5870922792,1742,5
4292741687,432,2
9231616010,3598,5
6355475778,1303,2
8931945288,1055,2
1474705841,1015,2
7125679799,2134,1
2193149183,2504,4
7125679799,407,2
4292741687,1439,3
7647334784,1312,3
4319308516,2850,2
7125679799,30,4
2394853752,3377,2
9231616010,58,2
8931945288,2109,2
1550632135,333,2
2146973647,2929,4
1474705841,2445,3
4606201574,954,1
5870922792,1439,5
1474705841,296,2
2146973647,558,1
4319308516,3540,3
6355475778,451,3
5870922792,2870,1
4292741687,3778,1
1550632135,3214,4
2146973647,2784,3
5870922792,1633,1
5870922792,778,4
2193149183,1011,5
6355475778,3526,2
6355475778,1814,3
6355475778,1715,2
8145425373,1309,3
8931945288,3837,5
7647334784,245,2
5870922792,351,4
1550632135,2194,1
5870922792,1161,1
6355475778,3078,4
4292741687,3495,4
4292741687,2151,2
2394853752,1933,3
2394853752,937,1
2394853752,2787,4
8145425373,2857,1
8931945288,1852,4
2394853752,1153,5
8145425373,1887,5
7647334784,118,2
4319308516,3419,1
2193149183,3507,3
2146973647,3326,3
4319308516,230,4
4292741687,2934,2
2193149183,1544,4
7125679799,1339,4
2193149183,1647,4
7647334784,2962,1
2193149183,1656,1
2193149183,924,2
4606201574,2981,5
5870922792,1879,4
7647334784,3018,3
7125679799,679,3
4606201574,1905,5
4292741687,2951,2
1474705841,3418,4
7125679799,3312,2
1550632135,2439,4
1550632135,1933,3
5870922792,809,5
4292741687,1047,4
1550632135,3204,3
7125679799,3556,5
9231616010,3621,5
1550632135,3761,2
5870922792,3415,4
2394853752,2908,3
2146973647,800,2
5870922792,2735,1
8931945288,787,4
8931945288,2608,1
4606201574,847,3
2394853752,708,1
4606201574,1716,4
4292741687,2408,2
5870922792,3501,1
1550632135,3786,2
2394853752,2057,4
9231616010,2868,4
4292741687,291,3
1474705841,3263,1
4606201574,3265,5
8931945288,1621,4
2146973647,2504,2
8145425373,3111,4
4319308516,2129,4
7125679799,1746,3
8145425373,2980,5
5870922792,2550,1
4319308516,1158,3
8145425373,1506,2
7647334784,3029,4
2193149183,867,5
6355475778,1732,4
4606201574,1059,4
2394853752,2842,3
8145425373,441,2
2193149183,3081,2
8145425373,3118,5
4292741687,3012,4
2394853752,2694,2
4606201574,2124,3
4606201574,1139,3
9231616010,1967,3
2394853752,922,5
1550632135,1160,3
1550632135,1413,3
2146973647,3071,2
7125679799,3376,3
5870922792,644,2
8145425373,3421,5
4292741687,149,4
1550632135,475,5
7647334784,1124,3
7125679799,118,1
7125679799,1563,5
8931945288,3027,3
4319308516,3224,5
6355475778,3568,4
2146973647,3210,3
8931945288,1074,4
2394853752,867,3
2193149183,791,1
7125679799,3579,5
6355475778,3543,4
2193149183,781,4
1474705841,1546,4
9231616010,68,5
4606201574,1592,4
8931945288,3250,4
1550632135,73,2
7647334784,1099,2
4319308516,3196,4
8931945288,1825,5
1550632135,725,4
8145425373,3318,2
1550632135,3420,1
2193149183,3086,3
4319308516,1640,4
2193149183,1421,3
1474705841,485,2
4292741687,2302,3
4606201574,820,5
4319308516,441,3
2146973647,3220,5
8145425373,2990,1
4606201574,451,5
4292741687,1726,2
5870922792,802,4
2193149183,3461,4
9231616010,1395,5
5870922792,2503,2
1474705841,1578,4
2193149183,3163,5
4292741687,558,3
2193149183,1878,2
8145425373,3652,3
9231616010,3857,2
8931945288,188,3
6355475778,1084,4
7647334784,2143,1
4606201574,3894,5
1474705841,3440,5
2146973647,303,4
8145425373,1911,1
9231616010,3039,3
5870922792,11,2
4292741687,1840,4
9231616010,3526,4
1550632135,63,1
6355475778,2851,2
4606201574,1660,5
6355475778,3871,3
4292741687,1777,5
1550632135,1970,3
8145425373,951,3
4606201574,1969,3
4319308516,3171,2
5870922792,1943,5
8931945288,440,4
7647334784,115,5
4606201574,2198,2
8931945288,1797,2
2394853752,689,5
7647334784,978,5
2193149183,1124,2
6355475778,1780,1
7647334784,1149,5
7647334784,2707,3
4292741687,3469,3
8145425373,1901,1
4319308516,3312,2
1474705841,3380,2
1550632135,1155,1
2146973647,2759,3
1550632135,3545,5
1474705841,1064,4
1474705841,1887,5
4606201574,2700,5
2193149183,549,1
4319308516,365,5
8931945288,1773,5
2146973647,1267,2
8145425373,3208,1
8145425373,2936,5
7647334784,2097,5
5870922792,171,1
2146973647,484,2
6355475778,1901,5
5870922792,3616,2
2394853752,878,4
8931945288,1814,3
7125679799,2990,5
6355475778,3288,2
2394853752,1263,5
7647334784,3783,5
6355475778,2950,4
7125679799,1505,4
2193149183,3659,2
4292741687,669,1
5870922792,1249,5
2394853752,3415,4
1550632135,3155,5
4292741687,2962,2
4606201574,2844,2
4606201574,3797,3
6355475778,1376,2
6355475778,3038,3
2146973647,3176,2
4606201574,1241,4
5870922792,1115,3
2146973647,27,3
1474705841,3135,1
2146973647,1515,1
1474705841,1875,5
4292741687,1596,2
4606201574,1234,5
9231616010,3435,5
2146973647,2171,5
4292741687,2150,2
1474705841,367,2
8145425373,1004,3
8931945288,1104,4
4319308516,2686,3
2146973647,2540,1
2193149183,81,4
7647334784,2453,4
2193149183,3552,5
8931945288,773,3
1474705841,1827,4
4319308516,2314,2
7647334784,3510,3
4292741687,1251,3
1474705841,3067,5
2193149183,1147,4
1550632135,2857,4
6355475778,1875,3
2146973647,3372,3
9231616010,296,2
5870922792,1787,4
4292741687,2467,1
4292741687,2784,4
1474705841,650,4
2193149183,2949,4
2193149183,1198,5
4319308516,1762,1
8931945288,2895,2
4319308516,3184,5
2193149183,2693,4
9231616010,3190,1
4319308516,1102,1
9231616010,3373,1
1550632135,1590,2
6355475778,508,2
2146973647,3872,4
2146973647,1801,1
1474705841,424,4
6355475778,2993,3
4606201574,1182,5
2146973647,3446,2
1550632135,2774,1
4319308516,2819,3
4319308516,930,5
2146973647,3622,1
4292741687,1256,4
7125679799,472,5
4606201574,1789,4
4606201574,2760,3
2394853752,1043,4
8931945288,1817,2
2394853752,3416,5
7125679799,2302,3
7125679799,3017,1
4319308516,1632,4
4319308516,1230,1
6355475778,2802,3
2146973647,2951,1
5870922792,1548,2
6355475778,1889,5
6355475778,1339,5
9231616010,2314,4
7125679799,2951,5
5870922792,743,4
1550632135,1243,4
1474705841,2503,1
8931945288,3251,3
2193149183,3240,1
7125679799,971,1
2193149183,1704,3
1474705841,2830,2
2394853752,2896,2
8145425373,2181,4
1474705841,578,4
8931945288,2051,2
2394853752,2484,2
8931945288,2199,5
5870922792,986,3
8145425373,817,3
2193149183,149,1
5870922792,3293,4
8145425373,419,2
7647334784,680,3
6355475778,3091,4
1474705841,2314,5
4292741687,3218,3
1474705841,244,2
7647334784,1461,2
8931945288,713,3
8931945288,1826,2
8931945288,367,1
7647334784,725,4
2193149183,3345,4
1474705841,2922,2
4319308516,3345,2
7647334784,3421,3
4292741687,2038,1
5870922792,139,2
1550632135,531,2
2193149183,3882,4
4606201574,986,5
2146973647,1311,1
8931945288,1546,5
7125679799,3255,3
4606201574,508,2
5870922792,2596,1
1474705841,791,2
8931945288,1323,2
8145425373,449,4
1474705841,1540,3
2193149183,1946,5
6355475778,2826,2
1550632135,392,3
6355475778,1717,5
8145425373,262,2
4319308516,1655,5
2146973647,1584,3
4292741687,2740,5
7647334784,1830,3
1474705841,1820,4
2146973647,383,4
8931945288,2500,2
4606201574,781,4
8931945288,3715,5
4606201574,1173,4
4606201574,3409,5
8145425373,1537,1
8145425373,2011,4
2193149183,882,5
2193149183,3199,3
2394853752,3797,3
6355475778,2676,2
1474705841,2200,2
7647334784,159,2
6355475778,2936,5
8931945288,2949,1
4319308516,2973,2
4606201574,1326,4
4319308516,3267,5
7125679799,2514,4
8145425373,529,3
7647334784,3579,1
4292741687,3833,5
2193149183,1191,2
2146973647,2926,4
1474705841,1655,4
7647334784,1047,4
4319308516,3426,1
6355475778,1621,2
7125679799,807,5
7125679799,650,4
7647334784,2485,4
7647334784,1773,5
1550632135,560,1
2394853752,667,4
1474705841,2666,5
1550632135,3857,1
4606201574,659,2
1474705841,2467,3
2394853752,244,5
7647334784,2347,3
2146973647,3882,3
2193149183,3079,4
2394853752,734,3
4319308516,1243,3
2394853752,548,1
4292741687,2549,3
9231616010,3797,5
9231616010,1730,5
5870922792,1448,2
2146973647,1823,4
6355475778,3277,5
9231616010,3503,1
7647334784,2472,3
4606201574,1835,3
4606201574,1062,1
4606201574,3699,2
6355475778,897,4
8145425373,1344,5
7125679799,2578,2
9231616010,917,1
7647334784,708,2
4606201574,2816,1
4606201574,3455,2
6355475778,2579,4
4319308516,659,2
9231616010,1818,3
2146973647,3060,4
8145425373,13,5
9231616010,631,1
1550632135,809,1
4606201574,593,5
8145425373,3422,4
7647334784,558,1
7125679799,3501,4
2193149183,1106,3
1550632135,1077,2
4606201574,1165,5
7647334784,3503,4
4606201574,2911,5
1474705841,3123,1
1550632135,1769,5
2394853752,3457,5
7647334784,1578,1
8145425373,3180,1
8145425373,2408,3
1474705841,2694,1
5870922792,2710,1
1550632135,1055,5
4292741687,2897,5
2193149183,116,5
5870922792,1584,1
7125679799,11,1
2193149183,984,4
4606201574,1167,5
7125679799,1878,3
7647334784,523,4
2193149183,1444,3
7125679799,1655,5
2193149183,2753,4
2146973647,223,5
8931945288,1267,3
5870922792,2972,5
5870922792,190,2
8145425373,920,2
2146973647,2408,2
1474705841,1128,5
4319308516,2929,2
1550632135,1892,2
2394853752,195,3
5870922792,3867,3
1550632135,3627,4
5870922792,2742,4
7125679799,1175,5
8931945288,3263,5
6355475778,1749,1
6355475778,3617,1
6355475778,95,3
5870922792,3442,3
7125679799,2504,2
2394853752,3778,2
2193149183,1685,3
2394853752,1310,2
5870922792,2090,5
4292741687,440,2
1550632135,1724,2
9231616010,3419,2
9231616010,3627,4
1474705841,2909,3
7125679799,304,1
2193149183,478,5
7125679799,1946,5
2193149183,1572,3
7647334784,3823,5
8145425373,3266,4
2146973647,1537,2
9231616010,499,2
1550632135,18,1
7125679799,968,2
5870922792,3075,3
1474705841,1907,3
1474705841,3425,5
2193149183,9,1
4292741687,980,4
4319308516,705,5
4319308516,2,1
4319308516,3593,2
2394853752,758,4
4606201574,148,5
7647334784,2198,5
2146973647,3321,3
9231616010,3218,4
2394853752,2151,1
2193149183,3771,4
7647334784,3199,2
5870922792,1703,4
8931945288,1148,4
1550632135,2097,4
9231616010,907,1
7125679799,3468,3
2146973647,2760,1
5870922792,2850,4
4292741687,2181,5
7647334784,60,3
8145425373,990,4
7125679799,885,2
2394853752,1066,2
5870922792,3505,3
1474705841,1410,1
1550632135,2985,1
2193149183,2827,5
8931945288,2939,3
7125679799,1306,2
2146973647,2895,1
1474705841,2810,5
4319308516,2908,1
1550632135,3323,3
8145425373,3554,5
1474705841,862,4
4606201574,3095,4
7647334784,307,5
4606201574,3156,5
7647334784,631,4
2394853752,2802,5
7647334784,3813,4
7125679799,3874,5
4606201574,3920,4
8145425373,3376,1
1550632135,1796,1
7125679799,1966,5
7647334784,1713,1
4606201574,3856,1
6355475778,2608,1
9231616010,336,1
7647334784,1473,5
1550632135,1447,4
4292741687,3680,1
4319308516,980,1
8145425373,3305,4
2193149183,475,1
2394853752,3008,3
5870922792,1460,1
8145425373,3416,5
1474705841,3461,1
8145425373,68,4
7647334784,1001,1
2193149183,42,1
4606201574,115,5
1474705841,2166,5
1550632135,3165,4
7125679799,2985,1
1550632135,1149,5
4292741687,240,4
1550632135,2138,3
2146973647,2906,2
8145425373,2053,2
5870922792,723,5
2394853752,3535,2
4319308516,3558,5
9231616010,3478,4
6355475778,1070,5
5870922792,990,3
1550632135,3123,5
4606201574,3890,5
7125679799,3051,4
5870922792,2707,5
4319308516,478,1
2394853752,1162,5
2394853752,2920,4
8931945288,1960,2
4319308516,1155,5
4319308516,1717,2
6355475778,125,1
5870922792,3731,2
4606201574,13,4
6355475778,3201,1
9231616010,2927,2
7125679799,2751,5
1550632135,1639,1
4606201574,3678,3
5870922792,1852,2
4319308516,2041,4
4606201574,1966,4
2146973647,1656,1
7125679799,307,1
9231616010,2608,2
9231616010,1461,3
2193149183,3016,2
2193149183,3757,3
1474705841,2131,4
8145425373,303,1
2193149183,3325,3
2394853752,2444,4
4292741687,2891,2
4292741687,2524,2
6355475778,1136,3
2146973647,2904,4
2146973647,1499,3
4292741687,3435,2
8145425373,1673,4
4606201574,2136,2
6355475778,1145,1
8931945288,3134,2
2394853752,3376,5
4606201574,1175,1
8931945288,3768,4
2146973647,3124,2
9231616010,1418,1
4319308516,1183,1
7647334784,188,2
8931945288,2183,5
7125679799,2866,2
2146973647,526,1
8931945288,3781,1
2193149183,1515,2
9231616010,3158,3
6355475778,3263,2
8931945288,560,3
9231616010,3037,3
4319308516,2685,3
2146973647,1149,3
6355475778,920,5
4292741687,1717,5
7125679799,161,5
4606201574,2909,4
9231616010,641,2
8931945288,735,5
2193149183,197,5
1550632135,2145,2
6355475778,405,3
8145425373,1816,1
8145425373,327,5
2193149183,1966,5
4292741687,744,5
8931945288,3196,3
2146973647,1305,1
2394853752,2094,1
1550632135,1100,1
4319308516,2956,3
4606201574,354,4
2394853752,659,2
5870922792,1174,1
4319308516,13,4
2146973647,1733,2
6355475778,2445,3
7125679799,2500,1
6355475778,416,3
1474705841,1814,3
2394853752,1510,5
8145425373,223,3
1474705841,978,1
6355475778,73,5
7647334784,2918,3
7125679799,3889,4
2146973647,1618,1
9231616010,2183,1
9231616010,1283,4
2394853752,63,1
9231616010,1259,1
8931945288,1312,1
4606201574,530,1
6355475778,3325,4
9231616010,1271,4
8145425373,971,1
2193149183,3501,2
9231616010,2891,5
5870922792,2926,3
9231616010,2102,4
4319308516,2578,4
2394853752,1202,2
2146973647,147,4
2146973647,1737,2
9231616010,1816,1
2146973647,980,2
2193149183,1335,2
8145425373,3503,2
7647334784,3567,5
8145425373,1180,3
7647334784,3046,2
8145425373,2101,3
6355475778,3252,3
2146973647,3479,4
4606201574,3855,3
7647334784,3873,2
4292741687,1011,2
7125679799,31,3
2193149183,2636,4
6355475778,1769,5
1550632135,1415,3
2193149183,3312,2
8931945288,2907,4
1474705841,1886,2
8931945288,814,5
4319308516,1359,2
4319308516,3299,3
1550632135,1714,5
8931945288,3727,3
8145425373,1204,4
4319308516,1288,4
1474705841,2976,1
1474705841,2712,1
8145425373,1666,3
7647334784,3760,1
8145425373,1002,4
5870922792,1907,2
4292741687,2451,5
6355475778,2038,2
4292741687,3158,2
4319308516,1140,5
5870922792,352,4
9231616010,2944,5
4606201574,1355,5
7125679799,3252,4
7125679799,648,4
4292741687,2152,5
7647334784,897,2
1550632135,2840,2
4606201574,3513,3
1474705841,2950,5
1550632135,1263,5
6355475778,2975,4
2394853752,3111,3
1474705841,1732,3
1474705841,2780,4
8931945288,2660,2
8145425373,1783,1
7125679799,171,3
1474705841,3616,2
2394853752,2204,5
6355475778,2236,5
6355475778,255,2
7647334784,1447,1
2146973647,81,3
7647334784,2578,3
1550632135,1237,2
4292741687,23,1
2394853752,3288,4
1550632135,1901,3
7647334784,247,4
7125679799,2036,1
7125679799,3699,3
9231616010,1109,5
2146973647,417,5
2394853752,3718,1
5870922792,3166,5
9231616010,769,2
2193149183,3491,4
4292741687,42,5
1550632135,11,1
2146973647,1120,5
6355475778,3024,5
9231616010,791,4
6355475778,3422,5
4292741687,2493,2
6355475778,488,3
8931945288,148,5
4319308516,417,5
6355475778,3071,3
4292741687,546,2
1550632135,3806,4
2193149183,2896,1
2193149183,964,1
2146973647,2789,4
5870922792,3776,4
7647334784,1577,5
2394853752,1668,3
8145425373,1139,1
5870922792,1251,4
9231616010,530,5
8145425373,2100,4
8931945288,2914,5
4606201574,139,1
8145425373,2986,1
1474705841,1809,4
8145425373,2865,2
5870922792,1097,2
9231616010,3147,4
8145425373,1787,1
8931945288,2209,5
6355475778,2511,5
7647334784,3164,4
6355475778,497,1
7125679799,3543,5
7125679799,3796,5
2146973647,3138,2
4606201574,3850,5
9231616010,1118,1
9231616010,985,4
4292741687,781,1
7647334784,3030,1
2146973647,1094,4
2146973647,3049,2
4606201574,3605,5
7125679799,3240,3
6355475778,3198,3
7125679799,1296,5
4319308516,3211,2
7125679799,1573,5
8931945288,1587,2
8931945288,48,2
8145425373,336,3
1474705841,1524,3
7125679799,1301,5
1474705841,2707,3
9231616010,2625,4
1474705841,2545,1
4292741687,584,1
4292741687,1842,3
2193149183,3678,4
7125679799,1447,5
1550632135,3322,4
4606201574,2012,1
1474705841,1462,4
2146973647,2314,5
9231616010,11,5
1474705841,1285,4
2193149183,1283,3
2193149183,3250,4
4606201574,1567,5
4319308516,2124,2
2146973647,2641,3
2146973647,2751,5
4319308516,672,5
8931945288,3774,5
7125679799,3007,5
8145425373,960,3
2394853752,669,5
2193149183,1960,5
2394853752,627,3
8931945288,2084,2
4292741687,2905,1
